ID,Title,Automatable,Automated,Deprecated TestCase,Priority,Section,Section Depth,Section Description,Section Hierarchy,Suite,Test Sub-type,Type,UI Case
C1538863,"Verify that  URL list validation is carried by treating the URLs in the request to be exact when the argument """"type=exact"""" is passed", Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538864,"Verify that  URL list validation is carried by treating the URLs in the request to be regular expressions when the argument """"type=regex"""" is passed", Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538865,"Verify that the default value for the argument """"type"""" is """"exact""""", Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538866,Verify the API response when all the URLs in the list are invalid, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538867,Verify the API response when all the URLs in the list are valid, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538868,Verify that the URLs containing spaces are marked as invalid with the correct error info, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538869,Verify that the URLs containing Non-ASCII characters are marked as invalid with the correct error info, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538870,Verify that the URLs containing percent encoded characters in the hostname are marked as invalid with the correct error info, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538871,Verify that the URLs containing punycode encoded hostname are marked as valid, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538872,Verify that the malformed/invalid IP address entries are marked as invalid with the correct error info, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538873,Verify that the correct/valid IP address entries are marked as valid, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538874,Verify that the URLs containing incorrect/invalid port are marked as invalid with the correct error info, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538875,Verify that the URLs containing correct/valid port are marked as valid, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538876,"Verify that for """"exact"""" url lists the URLs containing more than one """"*"""" are marked as invalid with the correct error info", Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538877,"Verify that for """"exact"""" url lists the URLs containing """"*"""" should only be  marked as valid if the """"*"""" is the first character and is followed by a """".""""", Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538878,"Verify that the a valid wildcard entry with leading """"*."""" matches all the subdomains", Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538879,"Verify that the URLs containing containing """"*.<TLD>"""" are marked as valid", Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538880,Verify that the URLs containing username/password in host are marked as invalid with the correct error info, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538881,Verify that the URLs containing empty netloc are marked as invalid with the correct error info, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538882,Verify that the URLs containing incorrect/invalid IP ranges are marked as invalid with the correct error info, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538883,Verify that the URLs containing correct/valid IP ranges are marked as valid, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538884,Verify that the URLs containing incorrect/invalid CIDR entries are marked as invalid with the correct error info, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538885,Verify that the URLs containing correct/valid CIDR entries are marked as valid, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538886,Verify that url entries beginning with # or ; are treated as comments and are not validated, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538887,Verify url list validation for empty string, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538888,Verify that the URLs of datatype other than string are marked as invalid by the API, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538889,Verify that the URLs of datatype other than string are marked as invalid by the API for type=regex, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538890,Verify the api v2 POST endpoint to deploy the pending changes, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538891,Verify the api v2 PUT endpoint to update/replace a url list configuration, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538892,Verify the api v2 PUT endpoint validates the urls in the list, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538893,Verify the api v2 PATCH endpoint to append to a url list configuration, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538894,Verify the api v2 PATCH endpoint to replace a url list configuration, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538895,Verify the api v2 PATCH endpoint validates the urls in the list, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538896,Verify the api v2 POST FILE endpoint to create new url lists, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538897,Verify the api v2 POST FILE endpoint to update existing url lists, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538898,Verify the api v2 POST FILE endpoint validates the urls in the list, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538899,Verify the api v2 DELETE endpoint is able to delete a urllist using the id, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538900,Verify the api v2 POST endpoint for tld url list, Yes,Yes,No,Critical (P1),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538901,Verify the complete json format (key structure/nested) of web_list.json after a url list is deployed through Rest API v2, Yes,Yes,No,Major (P2),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538902,Verify that proxy is able to parse the url lists created using Rest API v2, Yes,Yes,No,Major (P2),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538903,Verify Custom URL Lookup in NS Proxy for a custom category that includes url lists created using Rest API v2, Yes,Yes,No,Major (P2),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538904,Validate POST deploy endpoint with percent encoded characters, Yes,Yes,No,Major (P2),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C2154955,Verify web api v2 create url list incorrect modify time fix, Yes,Yes,No,Major (P2),Functional,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Functional,SWG/N4W, Positive test case,Functional, No
C1538905,Verify the api v2 GET endpoint response when fetching non-existent fields of a url list, Yes,Yes,No,Critical (P1),Negative,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Negative,SWG/N4W, Negative test case,Functional, No
C1538906,Verify the api v2 GET endpoint response when the uri param pending is set to a value other than 0 or 1, Yes,Yes,No,Critical (P1),Negative,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Negative,SWG/N4W, Negative test case,Functional, No
C1538907,Verify the api v2 GET endpoint response when fetching a non-existent url list id, Yes,Yes,No,Critical (P1),Negative,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Negative,SWG/N4W, Negative test case,Functional, No
C1538908,Verify the api v2 POST endpoint is able to handle a malformed json gracefully, Yes,Yes,No,Critical (P1),Negative,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Negative,SWG/N4W, Negative test case,Functional, No
C1538909,"Verify the api v2 POST endpoint is returns a detailed error response when the urllist type is set to a value other """"exact"""" or """"regex""""", Yes,Yes,No,Critical (P1),Negative,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Negative,SWG/N4W, Negative test case,Functional, No
C1538910,"Verify the api v2 POST endpoint is returns a detailed error response when the json data format is API non-conforming (unexpected key names, unexpected data, etc)", Yes,Yes,No,Critical (P1),Negative,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Negative,SWG/N4W, Negative test case,Functional, No
C1538911,Verify that api v2 PUT endpoint is able to handle the errors gracefully when the user tries to update/replace a non-existent urllist id, Yes,Yes,No,Critical (P1),Negative,5,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > URL List > URL List Validation > Rest API V2 > Negative,SWG/N4W, Negative test case,Functional, No
